Date,Count,Point
2016-09-25,77,Энгельс-1
2016-09-25,125,Нижний Тагил-1
2016-09-25,101,Нахабино-1
2016-09-25,185,Калуга-1
2016-09-25,250,Ростов-на-Дону-1
2016-09-25,114,Ханты-Мансийск-1
2016-09-25,45,Махачкала-2
2016-09-25,185,Комсомольск-на-Амуре-1
2016-09-25,82,Серпухов-1
2016-09-25,200,Железнодорожный-1
2016-09-25,63,Сыктывкар-5
2016-09-25,102,Волжский-1
2016-09-25,72,Шахты-1
2016-09-25,271,Сыктывкар-1
2016-09-25,101,Благовещенск-1
2016-09-25,70,Ленинск-Кузнецкий-1
2016-09-25,241,Казань-1
2016-09-25,35,Москва 1-3
2016-09-25,430,Тольятти-1
2016-09-25,91,Раменское-1
2016-09-25,98,Тобольск-1
2016-09-25,80,Электросталь-1
2016-09-25,105,Вологда-1
2016-09-25,34,Зеленокумск-1
2016-09-26,31,Ленинск-Кузнецкий-1
2016-09-26,29,Радужный-1
2016-09-26,75,Ростов-на-Дону-3
2016-09-26,26,Гатчина-2
2016-09-26,211,Ухта-1
2016-09-26,57,Сыктывкар-2
2016-09-26,49,Абакан-1
2016-09-26,63,Октябрьский-1
2016-09-26,62,Балаково-1
2016-09-26,84,Лобня-1
2016-09-26,36,Ижевск-1
2016-09-26,29,Новочебоксарск-1
2016-09-26,33,Вельск-1
2016-09-26,132,Нижний Новгород-1
2016-09-26,212,Самара-4
2016-09-26,46,Северск-1
2016-09-26,39,Шахты-1
2016-09-26,74,Петрозаводск-1
2016-09-26,103,Тюмень-2
2016-09-26,82,Одинцово-1
2016-09-26,27,Москва 1-3
2016-09-26,137,Зеленоград-1
2016-09-26,41,Астрахань-1
2016-09-26,52,Ангарск-1
2016-09-26,45,Абинск-1
2016-09-26,17,Дмитров-1
2016-09-26,59,Нижнекамск-1
2016-09-26,43,Сарапул-1
2016-09-26,192,Сургут-1
2016-09-26,63,Обнинск-1
2016-09-26,123,Нефтеюганск-1
2016-09-26,54,Альметьевск-1
2016-09-26,24,Ухта-2
2016-09-26,82,Калуга-1
2016-09-26,50,Нижневартовск-1
2016-09-26,112,Челябинск-2
2016-09-26,150,Долгопрудный-1
2016-09-26,110,Уссурийск-1
2016-09-26,122,Новороссийск-1
2016-09-26,43,Москва 1-5
2016-09-26,177,Сочи-1
2016-09-26,29,Сыктывкар-4
2016-09-26,36,Махачкала-2
2016-09-26,26,Сыктывкар-5
2016-09-26,76,Майкоп-1
2016-09-26,70,Якутск-1
2016-09-26,144,Смоленск-1
2016-09-26,93,Мытищи-1
2016-09-26,221,Таганрог-1
2016-09-26,39,Муром-1
2016-09-26,65,Бугульма-1
2016-09-26,72,Балашиха-1
2016-09-26,61,Уфа-1
2016-09-26,87,Железнодорожный-1
2016-09-26,123,Тольятти-2
2016-09-26,2,Сыктывкар-6
2016-09-26,93,Новокуйбышевск-1
2016-09-26,153,Химки-1
2016-09-26,336,Самара-3
2016-09-26,74,Всеволожск-1
2016-09-26,37,Серпухов-1
2016-09-26,35,Салават-1
2016-09-26,62,Благовещенск-1
2016-09-26,15,Новоалтайск-1
2016-09-26,41,Березники-1
2016-09-26,80,Махачкала-1
2016-09-26,118,Тюмень-1
2016-09-26,82,Королев-1
2016-09-26,74,Нижний Тагил-1
2016-09-26,77,Сыктывкар-3
2016-09-26,176,Сыктывкар-1
2016-09-26,38,Нефтекамск-1
2016-09-26,34,Вологда-2
2016-09-26,87,Волжский-1
2016-09-26,102,Ульяновск-1
2016-09-26,27,Щелково-1
2016-09-26,198,Самара-5
2016-09-26,211,Ростов-на-Дону-1
2016-09-26,74,Красногорск-1
2016-09-26,54,Чайковский-1
2016-09-26,193,Самара-1
2016-09-26,39,Электросталь-1
2016-09-26,130,Казань-1
2016-09-26,37,Раменское-1
2016-09-26,18,Екатеринбург-1
2016-09-26,74,Гатчина-1
2016-09-26,84,Ханты-Мансийск-1
2016-09-26,95,Калининград-1
2016-09-26,47,Смоленск-3
2016-09-26,194,Ульяновск-2
2016-09-26,251,Самара-2
2016-09-26,113,Комсомольск-на-Амуре-1
2016-09-26,73,Белгород-1
2016-09-26,88,Челябинск-1
2016-09-26,48,Выборг-1
2016-09-26,43,Вологда-1
2016-09-26,64,Ачинск-1
2016-09-26,91,Пушкино-1
2016-09-26,133,Смоленск-2
2016-09-26,241,Тольятти-1
2016-09-26,18,Лениногорск-1
2016-09-26,76,Калининград-2
2016-09-26,145,Ростов-на-Дону-2
2016-09-26,55,Москва 1-1
2016-09-26,18,Зеленокумск-1
2016-09-26,72,Тверь-1
2016-09-26,96,Реутов-1
2016-09-26,63,Нахабино-1
2016-09-26,48,Энгельс-1
2016-09-26,75,Домодедово-1
2016-09-26,81,Тобольск-1
2016-09-26,136,Саратов-1
2016-09-26,82,Колпино-1
2016-09-27,210,Ростов-на-Дону-1
2016-09-27,91,Железнодорожный-1
2016-09-27,54,Красногорск-1
2016-09-27,88,Обнинск-1
2016-09-27,63,Калининград-1
2016-09-27,24,Сыктывкар-5
2016-09-27,67,Тверь-1
2016-09-27,7,Сыктывкар-6
2016-09-27,82,Махачкала-1
2016-09-27,59,Петрозаводск-1
2016-09-27,134,Смоленск-2
2016-09-27,79,Ачинск-1
2016-09-27,32,Серпухов-1
2016-09-27,63,Мытищи-1
2016-09-27,187,Сыктывкар-1
2016-09-27,126,Тюмень-2
2016-09-27,44,Северск-1
2016-09-27,122,Тюмень-1
2016-09-27,19,Екатеринбург-1
2016-09-27,69,Калининград-2
2016-09-27,81,Колпино-1
2016-09-27,217,Ульяновск-2
2016-09-27,66,Чайковский-1
2016-09-27,314,Самара-3
2016-09-27,91,Ростов-на-Дону-3
2016-09-27,36,Муром-1
2016-09-27,44,Домодедово-1
2016-09-27,43,Энгельс-1
2016-09-27,36,Ухта-2
2016-09-27,127,Зеленоград-1
2016-09-27,37,Смоленск-3
2016-09-27,51,Благовещенск-1
2016-09-27,38,Сарапул-1
2016-09-27,24,Махачкала-2
2016-09-27,237,Тольятти-1
2016-09-27,77,Тобольск-1
2016-09-27,81,Королев-1
2016-09-27,219,Самара-4
2016-09-27,34,Вельск-1
2016-09-27,81,Москва 1-1
2016-09-27,227,Самара-2
2016-09-27,207,Таганрог-1
2016-09-27,69,Нижневартовск-1
2016-09-27,59,Сыктывкар-2
2016-09-27,24,Москва 1-3
2016-09-27,151,Смоленск-1
2016-09-27,8,Дмитров-1
2016-09-27,37,Щелково-1
2016-09-27,59,Электросталь-1
2016-09-27,163,Долгопрудный-1
2016-09-27,127,Ульяновск-1
2016-09-27,124,Уссурийск-1
2016-09-27,75,Пушкино-1
2016-09-27,85,Балашиха-1
2016-09-27,101,Березники-1
2016-09-27,114,Новороссийск-1
2016-09-27,45,Шахты-1
2016-09-27,124,Тольятти-2
2016-09-27,145,Ростов-на-Дону-2
2016-09-27,62,Бугульма-1
2016-09-27,202,Сургут-1
2016-09-27,36,Вологда-2
2016-09-27,73,Альметьевск-1
2016-09-27,43,Ижевск-1
2016-09-27,90,Лобня-1
2016-09-27,138,Сочи-1
2016-09-27,24,Лениногорск-1
2016-09-27,125,Комсомольск-на-Амуре-1
2016-09-27,57,Ангарск-1
2016-09-27,122,Химки-1
2016-09-27,133,Новокуйбышевск-1
2016-09-27,31,Абакан-1
2016-09-27,99,Уфа-1
2016-09-27,103,Майкоп-1
2016-09-27,63,Сыктывкар-3
2016-09-27,35,Гатчина-2
2016-09-27,37,Нефтекамск-1
2016-09-27,116,Нижний Новгород-1
2016-09-27,193,Ухта-1
2016-09-27,29,Всеволожск-1
2016-09-27,63,Октябрьский-1
2016-09-27,27,Салават-1
2016-09-27,5,Новоалтайск-1
2016-09-27,148,Нефтеюганск-1
2016-09-27,59,Вологда-1
2016-09-27,47,Балаково-1
2016-09-27,42,Ленинск-Кузнецкий-1
2016-09-27,42,Нижнекамск-1
2016-09-27,72,Белгород-1
2016-09-27,87,Челябинск-1
2016-09-27,37,Сыктывкар-4
2016-09-27,104,Гатчина-1
2016-09-27,93,Якутск-1
2016-09-27,33,Зеленокумск-1
2016-09-27,76,Ханты-Мансийск-1
2016-09-27,31,Раменское-1
2016-09-27,69,Челябинск-2
2016-09-27,20,Новочебоксарск-1
2016-09-27,19,Радужный-1
2016-09-27,107,Одинцово-1
2016-09-27,146,Самара-5
2016-09-27,64,Выборг-1
2016-09-27,52,Астрахань-1
2016-09-27,51,Москва 1-5
2016-09-27,40,Нахабино-1
2016-09-27,53,Нижний Тагил-1
2016-09-27,91,Реутов-1
2016-09-27,154,Калуга-1
2016-09-27,72,Волжский-1
2016-09-27,1114,Казань-1
2016-09-27,57,Абинск-1
2016-09-27,235,Самара-1
2016-09-27,143,Саратов-1
2016-09-28,66,Благовещенск-1
2016-09-28,86,Красногорск-1
2016-09-28,82,Астрахань-1
2016-09-28,179,Ухта-1
2016-09-28,69,Нижневартовск-1
2016-09-28,47,Абакан-1
2016-09-28,62,Смоленск-3
2016-09-28,49,Ленинск-Кузнецкий-1
2016-09-28,73,Калининград-1
2016-09-28,89,Махачкала-1
2016-09-28,170,Самара-5
2016-09-28,52,Петрозаводск-1
2016-09-28,132,Нижний Новгород-1
2016-09-28,127,Челябинск-1
2016-09-28,134,Тюмень-1
2016-09-28,107,Королев-1
2016-09-28,76,Тобольск-1
2016-09-28,59,Балаково-1
2016-09-28,146,Зеленоград-1
2016-09-28,201,Сургут-1
2016-09-28,32,Вельск-1
2016-09-28,105,Нефтеюганск-1
2016-09-28,207,Самара-1
2016-09-28,232,Тольятти-1
2016-09-28,31,Сыктывкар-4
2016-09-28,255,Самара-2
2016-09-28,54,Москва 1-5
2016-09-28,50,Энгельс-1
2016-09-28,85,Ханты-Мансийск-1
2016-09-28,11,Дмитров-1
2016-09-28,49,Альметьевск-1
2016-09-28,103,Новокуйбышевск-1
2016-09-28,85,Уфа-1
2016-09-28,143,Комсомольск-на-Амуре-1
2016-09-28,12,Зеленокумск-1
2016-09-28,214,Ульяновск-2
2016-09-28,37,Салават-1
2016-09-28,130,Уссурийск-1
2016-09-28,43,Серпухов-1
2016-09-28,101,Смоленск-2
2016-09-28,263,Самара-4
2016-09-28,308,Самара-3
2016-09-28,31,Вологда-2
2016-09-28,148,Ростов-на-Дону-2
2016-09-28,199,Ростов-на-Дону-1
2016-09-28,91,Гатчина-1
2016-09-28,111,Майкоп-1
2016-09-28,66,Вологда-1
2016-09-28,76,Октябрьский-1
2016-09-28,41,Нефтекамск-1
2016-09-28,138,Смоленск-1
2016-09-28,206,Долгопрудный-1
2016-09-28,180,Таганрог-1
2016-09-28,92,Реутов-1
2016-09-28,79,Белгород-1
2016-09-28,32,Гатчина-2
2016-09-28,123,Саратов-1
2016-09-28,87,Колпино-1
2016-09-28,69,Ачинск-1
2016-09-28,114,Тюмень-2
2016-09-28,99,Лобня-1
2016-09-28,134,Калуга-1
2016-09-28,60,Пушкино-1
2016-09-28,46,Чайковский-1
2016-09-28,97,Калининград-2
2016-09-28,67,Тверь-1
2016-09-28,27,Новочебоксарск-1
2016-09-28,31,Всеволожск-1
2016-09-28,177,Сыктывкар-1
2016-09-28,22,Екатеринбург-1
2016-09-28,71,Домодедово-1
2016-09-28,80,Сыктывкар-3
2016-09-28,51,Сарапул-1
2016-09-28,99,Обнинск-1
2016-09-28,10,Новоалтайск-1
2016-09-28,62,Нижний Тагил-1
2016-09-28,27,Сыктывкар-5
2016-09-28,158,Казань-1
2016-09-28,113,Ростов-на-Дону-3
2016-09-28,30,Ухта-2
2016-09-28,107,Железнодорожный-1
2016-09-28,31,Москва 1-3
2016-09-28,74,Мытищи-1
2016-09-28,113,Нижнекамск-1
2016-09-28,44,Раменское-1
2016-09-28,56,Нахабино-1
2016-09-28,1,Сыктывкар-6
2016-09-28,63,Ижевск-1
2016-09-28,60,Бугульма-1
2016-09-28,45,Выборг-1
2016-09-28,67,Березники-1
2016-09-28,8,Радужный-1
2016-09-28,50,Муром-1
2016-09-28,55,Ангарск-1
2016-09-28,164,Одинцово-1
2016-09-28,37,Щелково-1
2016-09-28,130,Челябинск-2
2016-09-28,25,Лениногорск-1
2016-09-28,157,Новороссийск-1
2016-09-28,90,Балашиха-1
2016-09-28,45,Электросталь-1
2016-09-28,99,Ульяновск-1
2016-09-28,58,Северск-1
2016-09-28,158,Тольятти-2
2016-09-28,40,Махачкала-2
2016-09-28,73,Сыктывкар-2
2016-09-28,125,Сочи-1
2016-09-28,137,Химки-1
2016-09-28,67,Москва 1-1
2016-09-28,58,Шахты-1
2016-09-28,61,Абинск-1
2016-09-28,88,Волжский-1
2016-09-28,64,Якутск-1
2016-09-29,87,Ростов-на-Дону-3
2016-09-29,174,Ростов-на-Дону-1
2016-09-29,83,Махачкала-1
2016-09-29,104,Уссурийск-1
2016-09-29,93,Сыктывкар-3
2016-09-29,122,Ульяновск-2
2016-09-29,114,Тверь-1
2016-09-29,17,Екатеринбург-1
2016-09-29,261,Самара-1
2016-09-29,97,Нижний Тагил-1
2016-09-29,73,Астрахань-1
2016-09-29,31,Смоленск-3
2016-09-29,172,Тюмень-1
2016-09-29,67,Ижевск-1
2016-09-29,95,Красногорск-1
2016-09-29,153,Казань-1
2016-09-29,44,Энгельс-1
2016-09-29,168,Зеленоград-1
2016-09-29,172,Долгопрудный-1
2016-09-29,287,Самара-2
2016-09-29,70,Всеволожск-1
2016-09-29,84,Октябрьский-1
2016-09-29,91,Колпино-1
2016-09-29,33,Вологда-2
2016-09-29,104,Новокуйбышевск-1
2016-09-29,89,Гатчина-1
2016-09-29,55,Шахты-1
2016-09-29,65,Вологда-1
2016-09-29,84,Тобольск-1
2016-09-29,170,Сыктывкар-1
2016-09-29,135,Челябинск-2
2016-09-29,101,Уфа-1
2016-09-29,28,Ухта-2
2016-09-29,76,Белгород-1
2016-09-29,61,Петрозаводск-1
2016-09-29,147,Нижний Новгород-1
2016-09-29,109,Железнодорожный-1
2016-09-29,35,Раменское-1
2016-09-29,70,Щелково-1
2016-09-29,60,Выборг-1
2016-09-29,273,Тольятти-1
2016-09-29,102,Тюмень-2
2016-09-29,131,Нефтеюганск-1
2016-09-29,163,Химки-1
2016-09-29,62,Ангарск-1
2016-09-29,164,Смоленск-1
2016-09-29,342,Самара-3
2016-09-29,161,Самара-5
2016-09-29,190,Сургут-1
2016-09-29,72,Ачинск-1
2016-09-29,57,Балаково-1
2016-09-29,89,Березники-1
2016-09-29,111,Обнинск-1
2016-09-29,71,Москва 1-5
2016-09-29,71,Калининград-2
2016-09-29,20,Радужный-1
2016-09-29,53,Нефтекамск-1
2016-09-29,34,Москва 1-3
2016-09-29,187,Таганрог-1
2016-09-29,118,Одинцово-1
2016-09-29,125,Ульяновск-1
2016-09-29,30,Зеленокумск-1
2016-09-29,73,Альметьевск-1
2016-09-29,47,Гатчина-2
2016-09-29,108,Лобня-1
2016-09-29,23,Сыктывкар-5
2016-09-29,85,Благовещенск-1
2016-09-29,142,Смоленск-2
2016-09-29,86,Сыктывкар-2
2016-09-29,112,Комсомольск-на-Амуре-1
2016-09-29,93,Балашиха-1
2016-09-29,136,Сочи-1
2016-09-29,83,Ханты-Мансийск-1
2016-09-29,10,Новоалтайск-1
2016-09-29,55,Северск-1
2016-09-29,90,Калининград-1
2016-09-29,10,Дмитров-1
2016-09-29,145,Саратов-1
2016-09-29,111,Реутов-1
2016-09-29,123,Ростов-на-Дону-2
2016-09-29,148,Челябинск-1
2016-09-29,6,Сыктывкар-6
2016-09-29,60,Электросталь-1
2016-09-29,155,Новороссийск-1
2016-09-29,48,Чайковский-1
2016-09-29,49,Муром-1
2016-09-29,96,Пушкино-1
2016-09-29,75,Королев-1
2016-09-29,29,Новочебоксарск-1
2016-09-29,44,Нахабино-1
2016-09-29,84,Домодедово-1
2016-09-29,89,Мытищи-1
2016-09-29,94,Москва 1-1
2016-09-29,35,Ленинск-Кузнецкий-1
2016-09-29,81,Нижнекамск-1
2016-09-29,38,Сыктывкар-4
2016-09-29,61,Сарапул-1
2016-09-29,58,Серпухов-1
2016-09-29,54,Абакан-1
2016-09-29,43,Салават-1
2016-09-29,187,Ухта-1
2016-09-29,125,Майкоп-1
2016-09-29,52,Вельск-1
2016-09-29,28,Лениногорск-1
2016-09-29,44,Абинск-1
2016-09-29,178,Тольятти-2
2016-09-29,54,Нижневартовск-1
2016-09-29,25,Махачкала-2
2016-09-29,71,Бугульма-1
2016-09-29,142,Калуга-1
2016-09-29,87,Волжский-1
2016-09-29,101,Якутск-1
2016-09-29,250,Самара-4
2016-09-30,128,Тобольск-1
2016-09-30,38,Нефтекамск-1
2016-09-30,78,Чайковский-1
2016-09-30,120,Пушкино-1
2016-09-30,153,Тверь-1
2016-09-30,79,Муром-1
2016-09-30,119,Москва 1-5
2016-09-30,285,Самара-5
2016-09-30,112,Красногорск-1
2016-09-30,380,Самара-4
2016-09-30,189,Тюмень-2
2016-09-30,99,Нахабино-1
2016-09-30,128,Уфа-1
2016-09-30,111,Альметьевск-1
2016-09-30,204,Нижний Новгород-1
2016-09-30,81,Ангарск-1
2016-09-30,200,Железнодорожный-1
2016-09-30,124,Колпино-1
2016-09-30,54,Гатчина-2
2016-09-30,120,Нижний Тагил-1
2016-09-30,23,Новоалтайск-1
2016-09-30,47,Новочебоксарск-1
2016-09-30,247,Таганрог-1
2016-09-30,96,Нижнекамск-1
2016-09-30,193,Одинцово-1
2016-09-30,224,Калуга-1
2016-09-30,184,Челябинск-1
2016-09-30,109,Петрозаводск-1
2016-09-30,160,Калининград-2
2016-09-30,58,Вельск-1
2016-09-30,154,Челябинск-2
2016-09-30,169,Майкоп-1
2016-09-30,270,Нефтеюганск-1
2016-09-30,66,Абакан-1
2016-09-30,91,Домодедово-1
2016-09-30,230,Смоленск-1
2016-09-30,8,Сыктывкар-6
2016-09-30,109,Благовещенск-1
2016-09-30,186,Обнинск-1
2016-09-30,47,Балаково-1
2016-09-30,157,Лобня-1
2016-09-30,295,Сургут-1
2016-09-30,116,Ижевск-1
2016-09-30,43,Шахты-1
2016-09-30,116,Калининград-1
2016-09-30,71,Раменское-1
2016-09-30,65,Сарапул-1
2016-09-30,160,Реутов-1
2016-09-30,98,Екатеринбург-1
2016-09-30,133,Ростов-на-Дону-3
2016-09-30,344,Ухта-1
2016-09-30,59,Абинск-1
2016-09-30,183,Смоленск-2
2016-09-30,288,Сыктывкар-1
2016-09-30,137,Сыктывкар-3
2016-09-30,51,Вологда-2
2016-09-30,57,Энгельс-1
2016-09-30,301,Ростов-на-Дону-1
2016-09-30,32,Сыктывкар-5
2016-09-30,166,Ульяновск-1
2016-09-30,238,Тюмень-1
2016-09-30,78,Щелково-1
2016-09-30,156,Королев-1
2016-09-30,104,Мытищи-1
2016-09-30,63,Ленинск-Кузнецкий-1
2016-09-30,422,Самара-2
2016-09-30,227,Новороссийск-1
2016-09-30,383,Самара-1
2016-09-30,113,Сыктывкар-2
2016-09-30,132,Волжский-1
2016-09-30,80,Салават-1
2016-09-30,104,Октябрьский-1
2016-09-30,488,Самара-3
2016-09-30,265,Долгопрудный-1
2016-09-30,171,Балашиха-1
2016-09-30,122,Якутск-1
2016-09-30,188,Саратов-1
2016-09-30,152,Всеволожск-1
2016-09-30,169,Гатчина-1
2016-09-30,160,Химки-1
2016-09-30,359,Ульяновск-2
2016-09-30,88,Астрахань-1
2016-09-30,194,Зеленоград-1
2016-09-30,159,Сочи-1
2016-09-30,40,Махачкала-2
2016-09-30,90,Ачинск-1
2016-09-30,42,Сыктывкар-4
2016-09-30,71,Серпухов-1
2016-09-30,95,Электросталь-1
2016-09-30,35,Москва 1-3
2016-09-30,139,Березники-1
2016-09-30,227,Ростов-на-Дону-2
2016-09-30,220,Ханты-Мансийск-1
2016-09-30,181,Новокуйбышевск-1
2016-09-30,132,Уссурийск-1
2016-09-30,27,Дмитров-1
2016-09-30,100,Белгород-1
2016-09-30,162,Москва 1-1
2016-09-30,77,Северск-1
2016-09-30,134,Нижневартовск-1
2016-09-30,31,Лениногорск-1
2016-09-30,49,Смоленск-3
2016-09-30,25,Зеленокумск-1
2016-09-30,53,Радужный-1
2016-09-30,414,Тольятти-1
2016-09-30,111,Махачкала-1
2016-09-30,178,Тольятти-2
2016-09-30,157,Комсомольск-на-Амуре-1
2016-09-30,102,Выборг-1
2016-09-30,120,Бугульма-1
2016-09-30,201,Казань-1
2016-09-30,44,Ухта-2
2016-09-30,93,Вологда-1
2016-10-01,192,Новокуйбышевск-1
2016-10-01,156,Красногорск-1
2016-10-01,59,Вельск-1
2016-10-01,127,Смоленск-3
2016-10-01,195,Калининград-1
2016-10-01,55,Новочебоксарск-1
2016-10-01,124,Ростов-на-Дону-3
2016-10-01,123,Сыктывкар-4
2016-10-01,30,Новоалтайск-1
2016-10-01,134,Сыктывкар-2
2016-10-01,131,Белгород-1
2016-10-01,141,Колпино-1
2016-10-01,170,Лобня-1
2016-10-01,115,Петрозаводск-1
2016-10-01,575,Самара-3
2016-10-01,498,Тольятти-1
2016-10-01,257,Самара-5
2016-10-01,69,Муром-1
2016-10-01,112,Сарапул-1
2016-10-01,90,Чайковский-1
2016-10-01,147,Нижнекамск-1
2016-10-01,355,Ульяновск-2
2016-10-01,165,Якутск-1
2016-10-01,230,Тверь-1
2016-10-01,183,Ульяновск-1
2016-10-01,99,Вологда-1
2016-10-01,118,Волжский-1
2016-10-01,100,Щелково-1
2016-10-01,233,Казань-1
2016-10-01,214,Нижний Новгород-1
2016-10-01,59,Радужный-1
2016-10-01,74,Раменское-1
2016-10-01,40,Москва 1-3
2016-10-01,163,Калининград-2
2016-10-01,237,Ростов-на-Дону-2
2016-10-01,286,Смоленск-1
2016-10-01,216,Гатчина-1
2016-10-01,145,Тобольск-1
2016-10-01,425,Ухта-1
2016-10-01,111,Благовещенск-1
2016-10-01,113,Майкоп-1
2016-10-01,135,Пушкино-1
2016-10-01,255,Тюмень-1
2016-10-01,206,Саратов-1
2016-10-01,114,Альметьевск-1
2016-10-01,39,Дмитров-1
2016-10-01,198,Сыктывкар-3
2016-10-01,91,Ухта-2
2016-10-01,204,Тюмень-2
2016-10-01,126,Ижевск-1
2016-10-01,413,Долгопрудный-1
2016-10-01,90,Махачкала-1
2016-10-01,422,Самара-4
2016-10-01,86,Абинск-1
2016-10-01,42,Махачкала-2
2016-10-01,250,Зеленоград-1
2016-10-01,223,Калуга-1
2016-10-01,341,Таганрог-1
2016-10-01,87,Вологда-2
2016-10-01,155,Нахабино-1
2016-10-01,51,Нефтекамск-1
2016-10-01,108,Выборг-1
2016-10-01,621,Самара-2
2016-10-01,196,Сочи-1
2016-10-01,134,Мытищи-1
2016-10-01,109,Электросталь-1
2016-10-01,235,Ростов-на-Дону-1
2016-10-01,302,Железнодорожный-1
2016-10-01,187,Москва 1-1
2016-10-01,145,Ханты-Мансийск-1
2016-10-01,217,Реутов-1
2016-10-01,184,Березники-1
2016-10-01,175,Ачинск-1
2016-10-01,42,Лениногорск-1
2016-10-01,89,Ленинск-Кузнецкий-1
2016-10-01,236,Комсомольск-на-Амуре-1
2016-10-01,55,Сыктывкар-5
2016-10-01,205,Новороссийск-1
2016-10-01,249,Смоленск-2
2016-10-01,260,Одинцово-1
2016-10-01,165,Ангарск-1
2016-10-01,9,Сыктывкар-6
2016-10-01,116,Бугульма-1
2016-10-01,114,Серпухов-1
2016-10-01,168,Нижний Тагил-1
2016-10-01,232,Уссурийск-1
2016-10-01,272,Обнинск-1
2016-10-01,61,Абакан-1
2016-10-01,40,Зеленокумск-1
2016-10-01,265,Балашиха-1
2016-10-01,144,Домодедово-1
2016-10-01,68,Екатеринбург-1
2016-10-01,84,Астрахань-1
2016-10-01,98,Гатчина-2
2016-10-01,85,Энгельс-1
2016-10-01,236,Королев-1
2016-10-01,101,Северск-1
2016-10-01,142,Всеволожск-1
2016-10-01,126,Нижневартовск-1
2016-10-01,90,Балаково-1
2016-10-01,162,Челябинск-1
2016-10-01,283,Тольятти-2
2016-10-01,303,Нефтеюганск-1
2016-10-01,119,Октябрьский-1
2016-10-01,301,Сургут-1
2016-10-01,56,Салават-1
2016-10-01,479,Самара-1
2016-10-01,136,Москва 1-5
2016-10-01,147,Уфа-1
2016-10-01,186,Челябинск-2
2016-10-01,86,Шахты-1
2016-10-01,234,Химки-1
2016-10-01,334,Сыктывкар-1
2016-10-02,243,Уссурийск-1
2016-10-02,80,Петрозаводск-1
2016-10-02,102,Белгород-1
2016-10-02,116,Ачинск-1
2016-10-02,102,Нахабино-1
2016-10-02,90,Северск-1
2016-10-02,332,Ульяновск-2
2016-10-02,89,Выборг-1
2016-10-02,21,Новоалтайск-1
2016-10-02,149,Реутов-1
2016-10-02,41,Москва 1-3
2016-10-02,115,Ростов-на-Дону-3
2016-10-02,205,Балашиха-1
2016-10-02,149,Москва 1-1
2016-10-02,5,Сыктывкар-6
2016-10-02,100,Вологда-1
2016-10-02,86,Обнинск-1
2016-10-02,128,Химки-1
2016-10-02,163,Одинцово-1
2016-10-02,33,Лениногорск-1
2016-10-02,35,Радужный-1
2016-10-02,118,Тобольск-1
2016-10-02,87,Раменское-1
2016-10-02,52,Дмитров-1
2016-10-02,131,Москва 1-5
2016-10-02,84,Благовещенск-1
2016-10-02,202,Комсомольск-на-Амуре-1
2016-10-02,111,Сыктывкар-2
2016-10-02,90,Нижневартовск-1
2016-10-02,99,Смоленск-3
2016-10-02,228,Зеленоград-1
2016-10-02,69,Нижний Тагил-1
2016-10-02,220,Ростов-на-Дону-1
2016-10-02,96,Нижнекамск-1
2016-10-02,110,Домодедово-1
2016-10-02,145,Лобня-1
2016-10-02,79,Ленинск-Кузнецкий-1
2016-10-02,64,Энгельс-1
2016-10-02,46,Вологда-2
2016-10-02,151,Тверь-1
2016-10-02,51,Новочебоксарск-1
2016-10-02,156,Тюмень-2
2016-10-02,119,Ангарск-1
2016-10-02,120,Березники-1
2016-10-02,139,Калининград-1
2016-10-02,183,Калуга-1
2016-10-02,76,Балаково-1
2016-10-02,136,Калининград-2
2016-10-02,74,Шахты-1
2016-10-02,146,Саратов-1
2016-10-02,76,Серпухов-1
2016-10-02,208,Новороссийск-1
2016-10-02,178,Королев-1
2016-10-02,148,Пушкино-1
2016-10-02,234,Нефтеюганск-1
2016-10-02,361,Самара-4
2016-10-02,92,Чайковский-1
2016-10-02,218,Смоленск-2
2016-10-02,363,Таганрог-1
2016-10-02,81,Ижевск-1
2016-10-02,68,Астрахань-1
2016-10-02,168,Нижний Новгород-1
2016-10-02,105,Уфа-1
2016-10-02,234,Смоленск-1
2016-10-02,89,Ханты-Мансийск-1
2016-10-02,369,Тольятти-1
2016-10-02,100,Колпино-1
2016-10-02,128,Альметьевск-1
2016-10-02,244,Ростов-на-Дону-2
2016-10-02,235,Самара-5
2016-10-02,65,Ухта-2
2016-10-02,168,Красногорск-1
2016-10-02,103,Бугульма-1
2016-10-02,65,Всеволожск-1
2016-10-02,34,Махачкала-2
2016-10-02,135,Челябинск-1
2016-10-02,46,Салават-1
2016-10-02,190,Тольятти-2
2016-10-02,141,Гатчина-1
2016-10-02,426,Самара-2
2016-10-02,90,Электросталь-1
2016-10-02,216,Казань-1
2016-10-02,125,Мытищи-1
2016-10-02,93,Гатчина-2
2016-10-02,53,Вельск-1
2016-10-02,140,Новокуйбышевск-1
2016-10-02,51,Муром-1
2016-10-02,189,Тюмень-1
2016-10-02,329,Долгопрудный-1
2016-10-02,81,Сарапул-1
2016-10-02,122,Волжский-1
2016-10-02,324,Самара-1
2016-10-02,214,Сургут-1
2016-10-02,132,Ульяновск-1
2016-10-02,195,Сочи-1
2016-10-02,390,Самара-3
2016-10-02,65,Абакан-1
2016-10-02,146,Сыктывкар-3
2016-10-02,49,Щелково-1
2016-10-02,136,Челябинск-2
2016-10-02,311,Сыктывкар-1
2016-10-02,202,Железнодорожный-1
