LFnext7,LFnext30,LFprev7,LFprev30
93.8122920165,75.125,49.5795483462,36.90625
32.1228908691,51.875,69.606418621,49.25
92.5756196998,79.375,86.8554804608,104.6875
22.345188114,30.40625,25.6951327703,19.75
20.4116454523,21.125,38.5529111651,24.515625
107.311935948,102.4375,81.3163556879,73.5
1.0,208.0,78.1760864899,87.0
77.4656779204,70.0,79.4245670291,1.0
27.2545188697,26.1875,30.9464005145,35.515625
108.369285927,101.4375,84.1514726121,106.75
9.04762381504,1.0,33.9186220786,30.7890625
99.3454529138,115.625,137.604009235,140.125
204.435304156,180.25,215.978806739,234.0
88.6641292774,60.0,59.1136313877,70.4296875
153.229416534,123.5234375,162.271308277,161.5
204.17986141,188.75,206.836830697,214.953125
196.889974346,133.09375,74.946746606,175.875
61.0677170919,63.0,61.6759264043,47.5
130.307170267,133.25,156.52800068,156.578093729
61.4210724014,44.0,67.5513239992,74.5
90.4442515984,74.625,46.4046188811,70.15625
68.2847476186,51.75,55.9532918007,56.2306635047
85.7150874743,74.125,65.5643017233,82.390625
54.2157258395,95.375,70.8704030753,73.078125
149.302240118,136.5,129.986754694,198.8125
181.540791553,243.0,233.974450115,220.71875
79.1020029032,45.125,91.9040629596,81.6875
20.4246166879,31.5,25.3079129363,18.1875
63.4929535569,49.5,19.7244427301,47.328125
59.2109934599,51.875,1.0,35.75
232.428483163,154.375,126.37254895,124.140833621
78.2826871454,58.5,69.4914455354,62.25
100.330894364,108.25,105.321356884,90.5
32.8213831933,26.859375,27.3823759013,30.4375
61.141345798,48.5,77.7738696292,65.59765625
174.017002766,116.6875,85.304963542,120.375
83.7674895153,104.15625,92.8242982965,99.046875
57.4621490629,75.875,78.7159397996,75.875
10.0086071586,1.248046875,4.91429003955,3.109375
126.628179265,105.5,85.9137305693,104.313690186
159.987669795,106.0,203.506389285,129.453125
86.5896974097,110.0,101.379402277,129.25
72.5268133455,119.875,45.6429985575,162.941362464
117.616102843,137.75,126.872936625,166.90625
37.5610569331,44.0,28.7774790256,29.1796875
90.6557015127,71.109375,91.3395043041,104.5
68.5554185364,93.0,94.5925448932,73.0
179.939909886,160.0,135.972103635,131.0
37.2671514659,52.9375,14.8592060346,49.6875
159.205517839,165.25,153.759158774,148.90625
120.034858897,103.3125,97.1969951473,114.786719622
33.2891439068,37.0390625,29.4457559216,42.875
69.4545272917,49.0,76.3076622671,82.25
128.011009654,83.5,35.4514974532,111.686829522
108.353682255,49.0,31.0083975909,41.4375
5.66103449893,33.0,12.1834411743,20.5
38.7515513305,42.125,41.2381841493,46.125
116.100377461,71.875,216.639106928,147.0
64.6772395043,85.25,89.0301579933,114.5625
75.5728017227,102.5625,101.267013687,95.75
64.8836025337,49.34375,23.0769485122,32.75
65.3172491712,80.953125,57.6468697051,69.609375
136.747113933,151.0,169.449773658,203.6640625
10.3608170253,10.71875,13.0993400918,14.260430969
36.4420663838,31.75,25.1613985264,48.3125
63.5868098657,69.0,49.5577858573,69.53125
149.142558331,154.0,228.803489169,205.612319591
47.3028062879,40.125,57.6971534562,45.859375
1.0,13.5,13.8561890955,18.712890625
131.257613656,89.75,147.465570327,59.375
112.937294688,87.0625,106.912572264,118.25
45.6119051048,47.75,41.2016982092,38.0625
143.841798266,177.5,224.715112876,202.75
73.1097550878,81.0,74.4970235808,72.59375
24.2427641758,37.875,12.7586232185,27.453125
85.9698080694,1.0,30.4886917787,41.0
50.8278246641,57.0,32.6974666882,35.15625
138.668005475,105.5625,119.997492124,110.5
110.68325358,66.25,67.9476898893,70.875
204.109479711,139.5,147.700096525,125.625
6.95028665415,33.8203125,48.2723593252,43.25
185.645747442,207.0,211.982484244,252.75
114.798758911,80.875,89.7645776692,93.7095863548
87.5454607591,66.0,72.2292683592,72.96875
88.8132013885,69.828125,68.0622897962,83.875
115.239532027,87.25,77.5198388841,102.90625
62.160579023,47.25,74.2137792861,59.09375
33.9518171305,22.8203125,27.0727458588,32.4140625
59.5399906412,35.375,33.0170466292,46.0001450729
56.7914116672,44.3125,40.9219140698,53.0
68.383526487,58.5,107.704225062,96.484375
54.509453942,62.25,68.2758974409,63.09375
90.6669217927,81.75,125.911707872,79.84375
22.3084032379,20.125,22.4431419027,19.95703125
98.4797402818,74.25,78.1543782319,65.36328125
369.761986548,285.625,276.960398749,283.200836508
182.011306152,150.4375,97.7618368804,109.66305534
179.094536709,187.0,81.7639329052,92.0380859375
77.0399364014,62.25,62.1447750556,66.25
56.3834385833,41.875,71.1012691298,39.6875
122.753471486,101.78125,120.468157221,113.296077652
170.996314313,107.0,131.93382885,134.71875
17.2738245057,26.0,53.9420824598,54.703125
8.31889526116,106.0,45.4181436955,57.75
92.3275387603,99.203125,85.0163383049,81.5844116211
107.349060237,83.75,54.7281503147,70.984375
10.4084902448,49.5,40.6735024421,18.5078125
96.1662734703,80.25,81.3753111432,100.976298255
42.0789302489,42.75,40.8952256672,36.09375
32.2421228629,33.25,71.1796238642,26.328125
21.9297783722,35.40625,47.019911639,38.8125
54.328786972,41.875,31.919616089,25.421875
213.137576232,229.0,142.721342321,167.5
90.5203437323,58.75,81.3966000533,86.87890625
35.8806843205,23.140625,23.2941490983,26.84375
158.949574938,158.609375,164.602882282,171.877736471
24.1721550069,37.4375,44.3600535779,30.5
60.7540834352,42.625,46.1983791499,59.4639545321
149.704622617,109.71875,107.603392281,112.8125
110.395701278,140.25,62.7611818251,107.875
19.2638042504,52.0,52.6675862973,51.4453125
75.0528790427,65.0,78.5815516798,83.1328125
84.4526130272,98.25,96.5031218856,105.46875
27.343324595,25.796875,20.937300308,30.52734375
135.191899333,136.6875,124.75356882,139.321595394
67.374063408,72.0,61.5095336007,74.0
80.4564351799,75.25,90.295571291,89.03515625
124.568816796,110.1875,103.13070791,117.0625
66.6924464963,72.34375,34.7977187311,70.84375
176.429054253,136.0,173.53709725,176.25
90.6135383918,49.0,35.0714885898,40.46875
28.1980001389,31.78125,23.5927702006,30.24609375
1.0,223.0,81.1904920028,79.875
70.2634489592,68.34375,86.0707142373,30.5625
109.287135015,103.75,122.774593242,99.0885314941
16.7722695458,40.75,33.4749014769,45.09375
114.856503269,67.625,63.7002445724,69.515625
64.6330778925,72.625,76.5960132346,60.5
79.8826454732,83.125,99.3378130056,91.4096338975
119.597946199,82.0,124.439226618,140.625
107.897534304,69.375,52.7919172185,84.484375
150.355740794,129.25,96.5602376504,70.0625
202.014310775,157.75,150.186389202,171.203125
48.080941448,57.0625,50.1587916345,59.875
126.100316454,101.125,154.689892539,161.25
22.0563522588,36.3125,23.8931426916,23.0703125
230.246552632,211.5,200.703282644,250.5
35.7293704618,29.875,31.4078049555,53.5625
176.415222512,195.75,218.962376487,202.3125
50.04478733,78.5,74.3027315018,93.96875
171.377665372,155.53125,141.448377699,141.844408769
83.593067659,26.0,49.2889057668,74.0625
40.4630746862,47.6875,41.5714112422,46.51953125
66.3532522526,61.5,66.3564354721,70.140625
63.6456515199,48.625,61.626842867,74.59375
55.3384902638,44.90625,43.201436577,41.46875
164.270948889,138.453125,170.499199886,163.5
213.156821567,122.5,137.341041498,129.28125
3.85593475917,1.0,15.2360455699,5.63671875
66.1401545385,72.5,51.4217159887,53.625
16.6502437567,1.0,22.9969204006,27.75
44.9275892602,84.30078125,104.508209673,92.90625
135.065636722,139.6875,118.732114893,151.875805676
88.125190821,176.0,181.319640841,129.921875
190.313435899,140.875,95.9016647478,99.5
46.6144319745,65.140625,24.1997075192,54.296875
50.3834768487,41.25,34.6844946591,32.65625
231.427428974,232.5,230.383898999,247.837890625
243.839122568,129.5,158.674761915,127.0703125
17.0136425814,18.2763671875,38.5964205171,33.21875
109.025638624,79.0625,68.9769195092,79.3125
48.999601655,41.375,32.9017601927,40.105065725
15.549471537,13.03125,10.9310583042,14.421875
187.526239711,179.75,200.345070822,190.296875
19.3090526489,20.53125,7.86719999365,39.623046875
35.0468462417,35.6875,44.0960244255,37.5054538942
448.632608369,248.5625,317.501099698,153.375
105.006158561,81.171875,78.8005827856,51.34375
142.712527692,150.4375,138.450462545,132.4375
48.5355433234,33.0,48.8255284912,47.328125
16.9472671414,12.625,24.2697645693,28.9067077637
58.9701224071,50.375,60.2744172038,67.3359375
100.5873182,112.875,106.320359377,110.046875
25.7193753297,64.75,60.3417172614,46.875
53.1708551288,43.625,37.158775569,40.3125
147.219717559,165.0,180.969304038,203.15625
104.140549277,113.5,102.69834334,78.3125
105.721532915,98.875,114.169467805,163.75
155.980014392,123.0,107.724208551,129.212341549
70.9726540743,97.0,62.4083219564,82.3125
108.89988121,69.5,49.7222547496,57.015625
31.7064897617,67.625,51.4692130887,50.46875
150.676066026,118.5,142.326655693,124.3125
68.5313097763,40.625,92.5168938462,43.00390625
47.1640995348,59.625,35.5641578734,39.84375
45.0706084111,42.046875,38.0554075996,41.625
186.999122775,110.5,77.3737992827,148.042762851
177.185888141,198.5,140.494433266,179.625
85.3454100839,1.0,46.1539935646,57.25
91.7177009349,72.875,69.4445841964,78.5625
64.8543842552,55.0,66.3916802256,66.5
84.4581321569,107.4375,153.697270631,147.875
59.9424649411,65.3125,56.6082828807,39.375
105.567928191,148.75,269.629383045,141.25
94.487776405,111.21875,127.896808653,121.625
63.1772518127,35.5,54.9639164958,46.625
48.4653114122,33.2055664062,34.4480030196,36.03125
132.927298047,125.625,135.885777066,145.375
86.574568691,110.75,135.622057922,120.761322358
52.9149962107,68.75,96.1023060266,82.478515625
174.304541834,217.59375,146.570357783,189.0
103.644143005,28.875,1.0,36.0
234.777673668,195.0,70.2239738173,64.75
152.432398603,93.25,53.8413051366,83.625
130.180422739,88.625,98.3841718884,108.1875
132.350014552,114.25,117.785056334,123.125
73.4686191141,70.296875,56.2588681512,67.875
58.5153528261,57.453125,54.3165248225,48.28125
1.0,44.0859375,71.9533824973,39.0
77.4688186926,92.5,87.5739091613,83.67578125
78.3899352827,10.5,68.2692869379,80.3671875
89.3404805429,52.5,73.4116455159,77.78125
1.0,3.375,10.9488179875,10.5
1.0,47.4375,27.4948766481,32.609375
33.6746341919,85.5,29.493516037,19.8037109375
82.1070613473,85.375,87.9561218475,82.4375
1.0,50.75,100.696290156,53.6821187997
45.6067151181,43.25,63.1581992501,58.390625
60.8066740364,69.09375,71.4249532197,83.234375
149.256039064,175.5,244.485149522,199.59375
34.806056534,48.375,44.2109700785,41.96875
1104.83963741,406.0,224.968070314,59.953125
91.3319697723,119.75,94.0618593159,118.546875
122.029422476,75.5,82.093130274,126.625
53.345397297,51.65625,26.6295005701,28.75
47.939367558,96.0625,97.5823714769,90.375
114.709509964,122.5,133.725730196,153.097751944
22.6689947031,36.1875,29.5341145042,36.125
375.328136543,198.0,143.984790823,242.3125
43.8290934837,22.75,41.6410537669,31.5625
72.313900168,54.625,42.5666659564,41.125
215.609112497,142.25,251.675645818,189.0625
37.1068234867,21.78125,47.7466490908,57.734375
58.414272011,56.0,89.91950885,85.84375
139.172310982,176.25,145.429658271,141.3125
86.5161159512,147.140625,128.299073114,151.875
20.3495712428,78.0,57.536880935,167.84375
76.6743488554,76.75,1.0,62.375
79.0657792832,47.0,56.3508578656,64.8125
70.5621846063,29.0,60.7996659498,53.296875
349.427038415,143.0,1.0,177.483164265
1.0,38.578125,13.6498411378,35.8125
200.770332892,175.75,149.694348621,185.8125
59.6619175332,55.09375,96.5916846406,62.15625
108.01205056,46.796875,97.2796457705,97.484375
308.127499701,245.75,240.621116349,271.75
38.3337056913,45.25,51.6915920245,39.0
72.7159000355,28.9375,1.0,20.6875
97.1456069535,84.296875,1.0,63.5
113.441343771,49.5,1.0,26.9140625
81.0097294724,86.25,163.762682498,158.667166477
43.1851256577,62.875,69.8499083964,70.4375
16.6189493256,1.0,42.4901817498,27.0
1.0,484.0,168.632097607,148.0
77.8238020574,1.0,45.6680591754,65.125
414.640477397,249.75,280.875520019,289.937447418
67.8803200118,76.625,83.2703052424,1.0
54.1032491491,94.5,33.1263034282,164.8125
143.086077413,95.0,136.447270064,110.40625
79.7492031449,51.875,53.09271979,75.3125
37.577570607,93.0,41.7572064298,54.1875
95.4350571557,102.21875,113.582101472,117.34375
102.826921895,47.0,18.0407956414,90.4375
13.1255475553,34.5625,67.1028188335,44.5625
74.5757267367,67.625,114.523595508,109.5625
32.5895737787,25.8125,22.6204116228,25.62890625
52.3353674043,91.875,124.205610175,101.321126659
174.512663577,233.5,194.957641625,243.75
105.206800143,75.875,38.6904337446,60.4375
8.57982588036,51.75,33.8476859482,44.6912887902
95.194679965,138.293945312,145.558887492,117.8125
118.908277961,155.125,210.332913919,168.40625
78.1874539178,133.0,104.698290076,54.96875
95.6993073678,97.125,68.6382162012,65.125
52.9770658515,35.0625,42.1593884649,41.8515625
25.8791459411,52.375,70.4365095836,41.0625
33.3954932683,41.984375,39.94061067,49.578125
98.7190834275,65.6805237984,48.5282545691,77.75
7.48317339615,11.9375,11.7990619693,16.375
271.938232906,165.5,180.035759276,235.375
145.13050834,122.0,107.77378405,144.1875
109.216523272,60.25,144.675210906,148.6875
131.349484115,49.25,26.6239708076,48.25
62.0099485599,64.28125,63.8720732195,73.919353281
36.7252677301,147.25,134.763602609,78.9375
47.0613577194,125.0,92.0080155244,126.0
104.303022973,71.5,70.4916106568,90.75
160.996579862,118.0,22.9998321904,114.875
146.786396271,89.25,40.6395835993,90.703125
27.3624551047,68.125,78.4291619897,58.0625
105.586715669,117.0,126.992053416,111.96875
238.245111808,56.375,65.0314536531,54.125
220.612426609,158.875,138.640777364,204.25
91.5139115982,121.75,154.208068081,125.75
122.787524898,111.0,119.2218494,118.25
28.544472013,21.5,29.0487341474,34.0297851562
1.0,89.0,181.679318935,108.09375
128.012175764,81.5,80.9676294442,90.0625
133.870860824,135.763671875,148.791552271,155.3125
65.0590139516,77.0,61.2236730709,49.5625
18.3594162163,31.9296875,26.0216375529,23.4375
161.039752707,191.625,162.026278447,160.433621705
68.8158767472,83.0,110.008718706,110.8203125
1.0,276.0,92.6701016881,100.375
1.0,72.5,87.118887444,69.1875
226.585798264,277.5,191.497250164,169.75
115.102793061,117.90625,145.577104593,96.0
213.426394735,253.8125,241.480023091,243.0
314.458159516,303.828125,356.14502967,278.484375
191.042099771,152.875,140.676588907,180.732720066
75.1514172936,96.75,125.378856216,118.125
180.821523725,150.578125,201.935974754,155.375
129.51221819,113.3125,205.034783022,132.75
130.972350412,136.375,142.893556801,137.625
58.9524487183,67.0625,49.2519270362,59.5
95.298649971,103.9375,70.7540155845,82.90625
219.302927929,219.25,255.786769309,258.0
92.6554744415,87.125,109.793173501,44.75
1.0,119.75,124.848718742,115.125
167.548684448,174.125,234.9030834,178.773042932
37.6465541082,44.8125,65.2875286785,48.875
175.178882253,205.0,214.59843561,213.5
237.566481915,230.75,211.779994469,172.75
231.999091303,277.0,151.158516148,155.84375
273.996933744,219.875,208.532220374,194.961327019
119.624570713,152.5,113.349961213,111.5
176.306416154,120.59375,146.790505425,125.9375
69.5963781586,94.875,120.607225982,92.75
54.2993321053,47.875,70.5121942297,70.8125
294.798405925,338.5,278.864919815,235.625
132.343889357,102.4375,129.931297901,77.25
118.039186296,126.140625,112.827584297,115.8125
46.3674354597,40.9375,31.7224937538,37.9375
187.808701694,135.125,160.877822784,130.0
402.35825192,340.25,373.697815473,318.5625
24.4786509007,31.875,28.9645278875,23.3203125
144.861822286,155.0625,119.624451249,105.4375
38.1169585682,56.90625,64.2268971566,55.34375
66.027759692,60.25,45.2780614615,46.84375
171.369376746,133.03894043,104.445414857,121.25
44.534577219,100.375,94.2349131646,80.3125
183.702294573,188.0,212.349668279,214.5
32.325946544,41.25,180.034133011,102.25
26.0863669701,34.875,47.4168874604,57.203125
103.310729788,88.84375,147.120841193,94.875
154.035246858,183.0,213.957771653,185.0
159.254448486,203.0,268.369733642,249.334733472
178.53500015,197.375,162.210652158,189.088908646
77.2210402866,96.75,202.036332694,151.5
123.811826109,128.625,115.556745061,116.625
304.926675342,273.625,406.197595957,358.25
522.767149701,430.4375,386.593698598,374.8515625
56.6634217133,48.515625,34.8472908552,48.46875
54.7929977736,65.625,60.2452489754,54.1875
85.4440158238,92.25,106.095928026,115.0
48.2837732193,59.1875,64.8499010515,77.25
347.573310047,326.125,309.2530579,287.625
660.365133031,404.0,166.564845719,160.625
109.410858377,102.0,112.573358065,122.480843771
199.160639797,196.9375,224.261678055,205.5
127.826605438,145.125,136.538786947,117.625
163.546854901,98.0,172.145697403,134.0
165.383003099,171.875,143.785923782,160.0
356.901032291,369.0,377.188311689,374.25
5.22692525438,14.82421875,1.0,9.0625
83.4302242552,106.0,82.4713199616,84.875
38.8851929118,35.5,25.8889071799,27.3317871094
73.3963800547,89.6875,69.3338531072,62.46875
187.18173415,188.875,166.002786306,170.0
150.494901187,140.57421875,261.357337476,241.03125
524.741548888,466.75,452.995544704,385.0
247.972020282,255.375,167.847026784,258.96875
79.5431429877,84.28125,55.8313061486,69.6328125
106.994788074,1.0,127.128492558,90.9375
631.432259429,539.3359375,768.269169974,473.109799639
144.936143826,152.75,126.167322057,155.75
76.6192042147,79.75,52.5769577527,80.375
259.615826557,336.0,286.490892126,270.78125
199.362968523,176.125,209.377682634,210.703125
189.755282564,209.0,225.446539099,230.25
126.253288226,107.0625,113.506983816,96.5625
56.2732646441,63.0,86.4129965447,70.609375
77.6392796923,40.90625,39.0008520842,32.78125
162.027371719,167.21875,190.890089613,197.5
137.165487082,131.158203125,107.207254237,128.375
145.868928277,151.65625,244.689245907,180.25
120.036840222,135.875,130.523855901,120.600505228
140.2281278,163.40625,173.367729038,178.90625
101.02091975,157.5,167.199109715,170.0625
216.661473616,185.875,124.552748562,207.5
83.4465305098,134.375,133.44365149,134.1875
166.410673847,160.078125,141.800983556,151.088867188
17.5278588495,51.5,62.4742338039,56.0872099155
31.3599993292,41.65625,45.8315810783,46.3125
13.9191552483,60.921875,13.5344752356,36.75
82.8991757178,87.4375,96.9167808499,80.5
120.836672688,133.0,118.877608594,140.984375
287.614316569,184.0,100.223852643,103.296875
140.146442486,174.0,181.721836367,178.5
31.2531791831,1.0,19.5668606906,14.875
82.8523582358,89.5625,69.2356895918,83.75
60.853981022,67.65625,73.7570833566,70.7134236173
93.8588206802,93.0,55.0971457438,67.25
257.294292654,245.25,243.348099331,203.875
142.664535413,152.9375,133.649394631,165.375
125.848275366,98.25,84.1835732409,81.75
144.369797625,137.328125,97.4724638271,115.125
70.3917696215,61.8125,65.2197469928,64.375
123.893347694,110.5,91.7493317625,116.359375
223.726855168,244.25,182.963077117,283.5
190.25574669,161.375,194.771695018,188.0
112.350903121,125.4375,153.920222083,119.0625
245.282022536,103.34375,46.9682316618,167.75
113.029744049,122.875,113.496277457,129.125
61.3388067184,68.5,51.6278557576,69.15625
152.661249848,162.5078125,155.054087228,152.071064696
655.55231343,400.0,315.930210846,251.25
88.6443823082,99.2890625,157.731250804,115.75
129.652934902,138.9375,92.3017432434,139.5625
138.795008743,147.5,161.542070069,132.625
107.183729861,137.25,268.255925689,130.015625
126.413894026,227.75,151.175072308,206.03125
80.1127379497,190.625,185.395862987,193.090294628
102.613751287,155.625,144.219371594,141.3125
759.486259594,346.0,283.127693615,261.7890625
1043.59575064,244.875,178.392343084,179.9375
6.17966123069,12.55078125,11.7137014708,8.57421875
1.0,70.3125,66.1360823683,65.5546875
149.086672833,91.71875,134.757015255,112.015625
150.974027369,138.125,115.096811669,109.122070312
45.5859729422,60.3125,73.1686618947,64.052734375
1.0,62.5,42.8716442342,36.0
179.601371143,167.91015625,132.124023905,154.69140625
786.386186324,320.0,193.689531678,179.96875
53.5220366159,43.375,42.9724566473,47.84375
214.030931174,194.140625,172.788904785,185.9921875
104.155505033,98.58984375,111.365836321,128.5625
107.639236327,65.96875,59.3438433435,59.296875
110.63822408,96.6875,86.2338137438,80.5419921875
155.660988425,250.5,185.122445734,245.6875
128.710240204,128.0625,136.471516514,274.046875
241.07931993,179.3125,8.41647582702,222.125
1.0,353.5,355.27041017,324.46875
204.371874255,236.9375,161.500031486,210.5625
265.98545962,216.5,215.334257008,186.5
56.2971280729,95.75,124.146089981,101.334472656
142.818250344,141.5,152.044083551,153.5078125
177.668808022,168.6875,135.004248124,143.734375
246.488501986,260.375,301.620526105,259.031833262
151.580537868,97.75,39.9659647485,119.84375
216.153417767,274.65625,306.647359372,276.5703125
78.9614477364,92.5,99.0906916913,81.65625
500.472250617,406.6875,370.82730524,358.0625
727.094520984,300.0,206.155591632,190.71875
18.4182976979,42.625,44.2666589828,29.796875
512.424126892,481.375,446.617871885,418.8828125
3281.559676,176.0,759.401974879,50.53125
111.392129799,138.5625,155.952028278,125.34375
194.062785538,235.0,137.194984312,142.546875
22.8485931157,39.7109375,65.9620568461,60.0546875
84.7601994725,63.5,36.4305668264,53.1904296875
145.32458801,158.625,130.056057578,162.765625
73.8839345368,89.59375,70.5093767285,74.359375
528.549132698,465.21875,405.589775434,377.296875
100.222728803,159.6875,95.5251713432,130.65625
295.036242108,268.375,238.775651071,229.259965438
196.723315178,185.5,212.170949237,220.06640625
91.5521281526,79.75,73.2159478074,75.421875
60.2815725682,104.875,114.460613802,101.90625
56.9555125812,123.75,121.97870731,124.71875
186.333166857,162.0625,122.913524614,151.427912371
214.581655137,164.5625,138.41046197,168.313855557
91.3987369037,84.6875,109.268345781,108.81640625
337.752315679,348.0625,294.218517955,331.481555412
88.4810966002,87.9765625,100.670713423,91.5124155451
282.343584727,251.375,218.202890789,277.609375
59.6942571376,102.875,119.838041523,113.625
1.0,152.46875,103.729566685,135.246765137
231.471665553,133.25,149.63135522,169.1875
1.0,190.5,205.4157435,137.1796875
166.017881396,180.25,190.308605427,183.3203125
151.419602637,118.65625,116.955413573,100.484375
195.455429207,184.21875,132.345524667,154.342412922
178.785200836,282.0,260.286642417,278.3046875
23.844591738,139.375,113.037453179,150.824707031
178.687401269,200.0,245.104423018,217.53125
83.0174409923,29.25,17.6692808002,31.8857421875
173.217731852,180.6640625,234.166273141,196.875
305.592546551,323.25,300.18013298,356.71875
356.331795095,227.8125,184.04429405,219.9765625
101.307873274,90.078125,56.6664504332,98.78125
210.827626382,227.875,148.776930925,201.40625
612.857438999,603.125,675.301794696,514.066771956
133.377907204,131.66015625,89.4107949894,109.652832031
81.0414417806,93.75,55.8433260444,69.3828125
112.970366499,120.4375,94.125135396,84.9375
60.2381849553,81.375,82.3678864509,76.955078125
140.378175394,132.2890625,91.8028433541,117.46875
111.663227772,116.875,78.6815928146,103.03515625
311.570967492,246.875,234.106810306,253.417048541
6675.09482846,40.5,1.0,1.0
385.343278135,312.625,287.433996973,280.375
176.756275256,226.0,252.806138347,305.263169394
1.0,169.625,226.90424788,194.6875
711.432254792,207.0,117.972203152,111.03125
98.0687222389,45.390625,59.9480960128,52.4375
171.203899359,197.3515625,211.854083311,184.046230548
138.589250067,141.625,112.564163411,114.4140625
329.62515177,472.5,446.490090415,432.609375
1.0,127.875,116.946046979,97.583984375
205.418618565,181.25,238.188154988,184.482421875
368.65837864,199.375,286.320694002,262.0625
229.410170254,266.75,226.001388638,232.94921875
119.132959313,123.0625,84.0021515182,124.27734375
171.716633855,135.75,107.38108435,116.140625
588.258066876,625.0,479.50712586,514.640625
303.493331749,285.75,182.678754343,220.609375
208.136596737,229.8828125,212.377475222,225.676025391
90.2075515388,97.3125,86.674089678,83.6953125
127.970485733,50.0625,85.0256199705,54.9375
11.7508371175,151.5,134.197054661,154.15625
446.379732761,397.375,451.058060697,477.125
1.0,236.75,199.469101286,234.5625
1.0,230.5,276.410294128,194.9375
117.076310125,133.875,131.633821725,117.375
100.12800018,111.125,129.675042123,140.484375
169.153574407,125.25,130.624542682,94.0625
136.244507,126.75,128.180696183,116.904722875
139.829669937,136.8984375,115.25702734,124.0
164.979181302,127.125,78.621035556,91.1928710938
193.26845164,204.4765625,130.843010728,135.94140625
91.4710380975,103.9296875,96.4000917415,87.856511152
3.07658644712e+11,147.90625,1.0,1.0
55124959653.4,168.15625,1.0,831994499.296
3.40263023776e+11,70.23828125,1.0,1.0
1.0,306.875,201.883966612,308.5
1.0,54.75,22.7646838645,32.9375
8900732930.86,124.53125,1.0,1.0
1.0,51.0625,89.3172590975,73.5
1.0,94.0,185.356686591,218.5
3.47143795647e+11,145.75,2.97097386382e+11,32512800506.3
1.24099319813e+12,49.802734375,66981442124.2,26507279227.1
1.0,1.0,150.577015311,92.0625
1.0,97.296875,137.787397152,76.953125
3.07701396402e+11,158.625,38600149520.5,1.0
1.0,395.25,339.527499878,581.5
1.13517328014e+11,49.28125,1.0,2771335896.62
1.0,135.484375,264.036994221,161.0
1.0,360.875,392.304660309,323.0
1.0,156.75,96.0201318121,158.390625
1.0,117.625,66.8747783225,118.5625
5.76686439721e+11,576.0,1.51913178732e+11,1.0
1.0,323.75,259.790665866,346.75
6.37049558128e+11,145.1875,2.94647416768e+11,1.0
1.0,237.5,205.63146744,210.25
2.10798520842e+11,39.6796875,14882243542.4,6215207149.45
1.0,89.3125,150.655814818,121.4375
6238277847.08,162.5,1.0,3511457.46875
3.20778124512e+11,356.75,1.0,1.0
1.0,92.75,78.2439474143,84.1875
3.98632428488e+11,105.25,1.0,394190112.875
9.09735461713e+11,233.703125,58434070815.3,23553002819.2
1.0,170.375,245.073078014,170.5
7.64711565523e+11,176.6875,1.22112199947e+11,37735552161.0
1.0,148.25,90.3513668455,83.9375
1.0,86.203125,74.7328711853,91.21875
1.28014521659e+12,141.9375,11493315775.3,1.0
1.13210437476e+11,69.71875,1.0,1.0
1.0,84.28125,42.2095244764,64.8125
1.0,128.875,83.522196257,71.5
1.0,153.875,151.862811945,119.8125
5.92166849126e+11,280.75,1.0,10401755313.0
1.0,152.0,175.853822245,165.375
16059348884.0,35.09375,1.0,1.0
1.0,121.875,101.502851157,112.25
1.0,172.9375,95.279326907,156.25
3.45396033511e+11,200.421875,1.0,5370351854.81
1.0,26.75,59.8986712815,16.76953125
59144588518.5,198.125,1.0,1.0
63029607266.1,92.703125,2913212417.12,1553417245.86
1.0,37.34375,41.0634292656,24.125
5.91053594706e+11,45.75,1.0,2946473537.53
9.10694521592e+11,129.75,1.12461891621e+12,3880743321.25
1.38448005787e+11,125.03125,1.0,1.0
1.0,103.125,187.576622116,128.145253488
1.09108558166e+11,205.359375,28038888751.5,1948262034.12
30854561429.0,159.625,1.0,1418334901.59
58185837162.4,116.201660156,1.0,1.0
1.0,217.75,102.291885542,156.921875
1.0,162.5,280.006802536,144.625
1.41669121952e+11,110.125,29952046336.8,10266447235.2
6.36380523685e+11,247.75,2.86511351296e+11,4955686751.12
1.0,111.9375,1.0,81.3125
17425229448.6,96.125,3033926774.1,1.0
1.0,158.3125,121.061641623,101.1875
1.0,88.3125,105.755070267,119.25
2.92280581455e+11,3.33553589481,1.06699405724e+11,2756053355.47
1.60909353069e+12,107.375,1.0,2.34729242572e+11
3.56525044811e+11,193.6875,14721401444.0,1.0
1.84074006108e+11,97.75,1.0,1.0
1.15733208543e+12,125.3125,1.0,1.0
1.52201561461e+12,219.25,86343880287.6,1.0
1.0,429.25,250.329067521,421.769196203
16467559514.8,46.5,1.0,710024934.781
1.0,232.875,226.767014638,187.6875
26698086563.5,227.0,2676086229.62,1.0
1.0,58.875,99.4160435625,63.4765625
1.0,149.875,95.2784620761,108.21875
1.61442013719e+12,119.65625,1.0,1.0
1.0,72.1875,20.3439526142,81.875
1.0,98.75,114.458782558,107.023541426
1.0,248.046875,297.432268625,215.484521815
1.0,119.75,227.647236251,112.15625
1.21482304079e+12,145.72265625,8451131822.16,9754259696.94
1.0,92.25,130.483339568,61.25
1.29502671393e+12,447.0,8.8553478497e+11,1.0
1.0,58.234375,62.0606819416,49.65625
1.0,79.267578125,70.0827352434,76.9023571007
3.17800589733e+12,78.375,1.0,51617488073.8
2.56017142851e+11,385.625,33777188757.0,1.0
