YearDayRange,MonthDayRange,WeekDayRange,MonthRange,YearRange
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
170,28,3,5,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
236,30,5,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
172,6,6,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
207,10,4,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
167,22,1,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
149,7,2,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
127,17,0,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
160,21,3,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
86,18,5,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
263,24,6,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
267,4,4,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
189,8,1,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
134,20,2,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
164,3,0,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
178,15,3,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
242,26,5,2,5
